0.03497318	-0.013597813	0.038784783	0.01213669	0.0006607632	-0.015574668	-0.01607714	-0.033284422	-0.029199967	-0.012491152	0.018939413	-0.034881137	-0.009777629	0.004334432	-0.027819153	-0.032349363	0.0514446	0.014460711	-0.016788285	0.020990077	0.061160523	-0.013791011	0.027173143	0.040398236	0.07081347	0.050700177	-0.017851964	-0.05114209	-0.016490601	-0.0049651354	0.00169897	0.02151836
0.123962946	0.014608694	-0.04713784	0.13976176	-0.037410095	0.13123222	0.015571656	-0.06522007	0.10348114	0.014698478	0.08617097	-0.029485691	-0.11384195	0.059735317	0.15709673	-0.16222286	-0.17034169	0.039896656	0.0014541365	0.080473185	0.10102787	0.13035925	0.12041919	-0.029945279	0.042327803	-0.026097277	0.06515194	-0.10004586	-0.025105383	-0.13573562	-0.033580553	0.09645444
0.031023636	-0.057766754	-0.014993692	-0.026623327	-0.013377481	0.042758495	-0.032169152	0.018538548	-0.0069774645	0.017375998	0.047193244	0.0884014	0.04068104	0.05003262	0.03100845	0.02736087	-0.047107313	0.014869501	-0.007754844	-0.05086818	-0.0011898767	-0.022153078	0.047839712	-0.03598585	0.030844476	-0.011659518	0.0012276908	-0.018471668	0.013627985	0.0016375585	0.012060482	0.025301164
0.07154954	-0.0527865	-0.029117806	-0.04619381	0.0014491384	-0.08697573	-0.051558692	0.018477222	0.045557857	0.0138153	0.053443916	0.05634683	-0.04348154	-0.037146207	0.03175838	-0.0042947875	0.013950398	-0.034990102	0.07656562	-0.017400933	0.07440401	0.021526475	0.055442434	0.003699268	0.010206228	-0.02703606	-0.04961955	-0.02021904	-0.0130565455	0.011316177	-0.0150444945	0.015929997
-0.0647314	0.030724078	0.047413077	-0.008706415	0.018222442	0.04425676	0.0067305397	0.00749728	-0.03531023	-0.025179047	0.012839772	-0.055583686	0.0021330374	0.043114748	0.0031786275	-0.0048866384	0.0036722363	-0.035432335	-0.036645737	0.0036315287	-0.042043444	0.040775463	0.04338612	0.018621303	-0.005152143	0.08363379	-0.008834318	0.023841176	0.010102151	0.03275368	0.0037918224	0.020834839
0.021623142	0.101087116	0.017689865	0.0107747745	0.018640423	0.048929043	0.07442422	-0.009629044	-0.0029604114	0.053001147	0.042325567	-0.008209146	-0.01788367	0.044975724	0.039069913	-0.037576485	-0.06454243	0.03880813	-0.01252836	0.032507874	0.03683756	0.033811282	-0.011240929	-0.010046112	0.030859742	0.027449625	0.09748848	-0.010352282	-0.06532316	-0.054150615	0.0071431976	0.05544684
0.04874896	0.03257715	-0.04244136	-0.03715683	-0.0070565306	0.051666558	0.024951663	0.04943574	0.014937825	-0.032949768	-0.0063228044	0.006244113	0.01149274	0.037935745	0.059281997	0.023194049	0.04410125	-0.042784438	0.013163713	0.040537048	0.017845377	0.017007468	0.021419432	0.051981952	0.025983373	0.07863437	-0.0014826569	0.0075899353	0.00061595335	-0.045891516	0.012646678	0.0020554555
-0.032426033	-0.016371423	0.018831797	0.018998362	0.025301808	0.022699093	0.0017031964	0.024815638	0.011948158	-0.037466433	0.027399413	-0.0004507179	0.019616049	0.036579855	0.03546765	0.028365657	0.060397096	-0.05176718	0.013697504	0.021472903	-0.014448026	0.046311855	0.059708253	0.01449955	-0.029065114	0.0066152494	-0.009492845	0.024544178	0.017885372	0.010315081	0.020283071	0.048865058
-0.028915584	-0.04047356	-0.028596886	0.010540456	0.04364069	0.0036975783	-0.024393156	-0.00686274	-0.018384544	-0.047602665	-0.044024013	-0.024905993	-0.024042914	-0.0074072047	0.022716053	-0.035580482	0.024900874	-0.040574677	-0.041461203	-0.014081898	0.047813814	0.010848139	0.03607528	-0.0019619968	0.0028792042	0.033257842	0.004016412	-0.050923903	-0.0039179674	0.0041885944	-0.05837114	0.035309963
0.038070012	0.012855859	-0.050933886	0.052023318	-0.016380196	0.06521887	-0.029266274	0.030727865	-0.023198469	0.005285708	0.0039270963	0.020879127	-0.043796923	0.08134074	0.022069437	-0.023649909	-0.00028494102	-0.0064479983	0.01699119	0.065774955	0.040258728	0.03526837	0.013664036	-0.08958465	0.054920767	-0.0455782	0.053382926	-0.027830247	0.009334633	-0.020097	-0.059096105	0.038578324
0.13381046	0.097376965	-0.03498523	0.04098383	-0.029300667	0.07472249	0.0735171	-0.050042946	0.11774132	0.032230165	0.028503511	-0.07823805	-0.053137016	0.023081182	0.060577422	-0.054900024	0.12581743	0.05454478	-0.031234227	0.07375785	0.08990968	0.12538035	0.078583166	-0.09034076	0.068808526	-0.021856714	0.0032199076	-0.050452508	0.0044553946	-0.136436	-0.008619444	0.05592015
0.12793525	0.07193679	-0.032787364	0.08944228	-0.02288886	0.03293292	0.06486478	-0.11127282	0.09219025	0.0921112	0.03761948	0.0145256175	-0.07086264	0.1169061	0.0914057	-0.1162567	-0.037243072	0.044928957	-0.044457186	0.02145692	0.13365874	0.08785974	0.08513194	-0.10482754	0.118478574	0.08465931	0.122899294	-0.029583547	-0.045219216	-0.1225489	-0.07346546	0.050784502
-0.059136312	-0.016575955	-0.033894837	0.0065240767	-0.031412683	-0.003223091	0.011664141	-0.0260297	-0.022317648	0.034730848	-0.03799595	0.09117413	-0.000518826	-0.008719454	0.02657756	0.010929791	0.012896109	0.014094456	0.0034955475	-0.02883977	-0.05082151	-0.043114126	0.033588782	-0.01205417	0.023006719	0.057133067	0.019337345	0.0047791116	0.032581788	0.004857494	0.018498933	-0.031430356
0.017272143	0.02912822	0.061083496	-0.023408717	0.017014146	-0.046120103	-0.020336995	0.035009135	0.0383868	-0.03168209	-0.010286544	-0.0124843735	0.062790364	-0.014520554	0.0046484387	0.008638131	0.075216495	-0.015838498	-0.057613984	0.019591937	0.005759997	-0.0018927837	-0.04776997	0.040386982	-0.055552997	-0.04358306	-0.02516615	0.014397713	-0.020898236	0.0064912364	0.0017669535	-0.018981699
0.07154199	0.096917	-0.09897432	0.056922436	-0.012823449	0.042875078	-0.009048181	-0.0004037395	0.094316036	-0.013123385	0.07852528	0.06141015	-0.10435689	0.069826566	0.028401	-0.032356467	0.011215921	0.0808506	-0.07324859	0.10238357	0.013173004	0.04431534	0.08286345	-0.06591914	0.002763439	-0.038158935	0.08122167	0.00639427	-0.0357621	-0.05520398	-0.07838734	0.012415204
